,load,onwind,offwind,solar,prices
2015-01-17 21:00:00,50.069,0.1834,0.6979,0.0,27.02
2015-01-17 22:00:00,47.15,0.1846,0.6506,0.0,27.46
2015-01-17 23:00:00,44.157,0.1866,0.5899,0.0,24.5
2015-01-18 00:00:00,42.468,0.1818,0.5218,0.0,23.35
2015-01-18 01:00:00,41.213,0.1776,0.4675,0.0,21.19
2015-01-18 02:00:00,40.643,0.1739,0.4313,0.0,22.24
2015-01-18 03:00:00,40.563,0.1663,0.4027,0.0,22.31
2015-01-18 04:00:00,40.032,0.1587,0.3802,0.0,22.32
2015-01-18 05:00:00,39.157,0.1501,0.3591,0.0,22.11
2015-01-18 06:00:00,40.896,0.147,0.3411,0.0,14.12
2015-01-18 07:00:00,43.967,0.1465,0.3417,0.0041,15.17
2015-01-18 08:00:00,47.041,0.1301,0.3459,0.0897,19.07
2015-01-18 09:00:00,49.625,0.1185,0.316,0.187,24.94
2015-01-18 10:00:00,52.113,0.1353,0.2622,0.2544,27.2
2015-01-18 11:00:00,52.189,0.1383,0.2008,0.2885,28.22
2015-01-18 12:00:00,50.148,0.1249,0.1398,0.2877,28.15
2015-01-18 13:00:00,48.763,0.1011,0.0919,0.2397,27.85
2015-01-18 14:00:00,48.479,0.1028,0.0617,0.1554,28.17
2015-01-18 15:00:00,49.108,0.127,0.0473,0.0346,29.91
2015-01-18 16:00:00,54.287,0.147,0.0416,0.0,30.44
2015-01-18 17:00:00,55.881,0.1513,0.0386,0.0,38.42
2015-01-18 18:00:00,54.678,0.1506,0.0357,0.0,42.46
2015-01-18 19:00:00,52.336,0.1442,0.0316,0.0,39.8
2015-01-18 20:00:00,50.835,0.136,0.0262,0.0,30.54
2015-01-18 21:00:00,51.297,0.1313,0.0211,0.0,30.4
2015-01-18 22:00:00,48.568,0.1253,0.0159,0.0,31.0
2015-01-18 23:00:00,45.408,0.1106,0.0117,0.0,28.42
2015-01-19 00:00:00,43.874,0.0908,0.0095,0.0,27.92
2015-01-19 01:00:00,43.324,0.0711,0.0092,0.0,27.76
2015-01-19 02:00:00,43.616,0.0529,0.0087,0.0,28.25
2015-01-19 03:00:00,45.132,0.0405,0.008,0.0,28.41
2015-01-19 04:00:00,48.847,0.0342,0.0089,0.0,28.07
2015-01-19 05:00:00,57.739,0.0321,0.0102,0.0,29.63
2015-01-19 06:00:00,65.475,0.0321,0.0113,0.0,42.87
2015-01-19 07:00:00,67.913,0.0308,0.013,0.0021,52.07
2015-01-19 08:00:00,68.452,0.0219,0.015,0.0604,56.49
2015-01-19 09:00:00,69.193,0.0178,0.0172,0.1293,52.38
2015-01-19 10:00:00,69.874,0.0183,0.0184,0.178,48.84
2015-01-19 11:00:00,69.315,0.0171,0.0169,0.1943,47.95
2015-01-19 12:00:00,69.029,0.0142,0.0144,0.1845,44.97
2015-01-19 13:00:00,68.195,0.0148,0.0126,0.1348,47.95
2015-01-19 14:00:00,67.445,0.029,0.0138,0.0879,47.72
2015-01-19 15:00:00,66.956,0.05,0.0175,0.0253,47.43
2015-01-19 16:00:00,69.802,0.0617,0.0216,0.0,48.19
2015-01-19 17:00:00,69.656,0.062,0.0258,0.0,52.16
2015-01-19 18:00:00,68.035,0.0575,0.0292,0.0,56.26
2015-01-19 19:00:00,63.812,0.0504,0.0306,0.0,52.96
2015-01-19 20:00:00,60.416,0.045,0.0312,0.0,45.0
2015-01-19 21:00:00,57.789,0.0391,0.0326,0.0,40.0
2015-01-19 22:00:00,53.272,0.0348,0.0354,0.0,37.53
2015-01-19 23:00:00,50.138,0.0305,0.038,0.0,31.07
2015-01-20 00:00:00,47.985,0.0274,0.0392,0.0,31.93
2015-01-20 01:00:00,47.002,0.025,0.0398,0.0,31.08
2015-01-20 02:00:00,47.512,0.0233,0.0411,0.0,29.92
2015-01-20 03:00:00,48.529,0.023,0.0415,0.0,29.97
2015-01-20 04:00:00,51.622,0.0225,0.0412,0.0,31.02
2015-01-20 05:00:00,59.12,0.0219,0.0415,0.0,34.81
2015-01-20 06:00:00,66.205,0.0208,0.0412,0.0,39.4
2015-01-20 07:00:00,68.861,0.019,0.0404,0.0019,53.39
2015-01-20 08:00:00,69.136,0.0134,0.0381,0.0415,58.88
2015-01-20 09:00:00,70.265,0.0097,0.0333,0.085,58.8
2015-01-20 10:00:00,70.771,0.0089,0.0274,0.105,57.34
2015-01-20 11:00:00,70.426,0.008,0.0215,0.1143,57.46
2015-01-20 12:00:00,69.88,0.0077,0.0164,0.1089,53.53
2015-01-20 13:00:00,68.892,0.0082,0.013,0.0864,52.93
2015-01-20 14:00:00,68.259,0.011,0.0118,0.0521,52.38
2015-01-20 15:00:00,67.634,0.015,0.0117,0.0135,52.1
2015-01-20 16:00:00,70.708,0.0166,0.0124,0.0,51.04
2015-01-20 17:00:00,70.336,0.0177,0.0137,0.0,58.55
2015-01-20 18:00:00,68.495,0.0205,0.0146,0.0,66.65
2015-01-20 19:00:00,64.528,0.0249,0.0162,0.0,56.02
2015-01-20 20:00:00,60.887,0.0291,0.0197,0.0,50.01
2015-01-20 21:00:00,57.91,0.0323,0.028,0.0,42.73
2015-01-20 22:00:00,53.902,0.0352,0.0415,0.0,42.02
2015-01-20 23:00:00,50.388,0.036,0.0509,0.0,36.93
2015-01-21 00:00:00,48.261,0.0346,0.0523,0.0,31.08
2015-01-21 01:00:00,47.427,0.0328,0.0512,0.0,32.07
2015-01-21 02:00:00,47.738,0.0311,0.051,0.0,31.53
2015-01-21 03:00:00,48.746,0.0294,0.0482,0.0,31.2
2015-01-21 04:00:00,51.835,0.0283,0.0449,0.0,33.27
2015-01-21 05:00:00,59.36,0.028,0.0439,0.0,35.07
2015-01-21 06:00:00,66.263,0.0283,0.0449,0.0,43.71
2015-01-21 07:00:00,68.609,0.0281,0.0497,0.0018,54.12
2015-01-21 08:00:00,69.062,0.0233,0.0583,0.0548,58.39
2015-01-21 09:00:00,69.913,0.024,0.0654,0.1195,56.6
2015-01-21 10:00:00,70.239,0.0279,0.0656,0.1538,54.96
2015-01-21 11:00:00,69.535,0.0288,0.0581,0.1794,53.99
2015-01-21 12:00:00,68.982,0.0296,0.0474,0.1648,48.49
2015-01-21 13:00:00,68.051,0.032,0.0391,0.127,49.59
2015-01-21 14:00:00,67.389,0.0368,0.0379,0.0714,48.0
2015-01-21 15:00:00,67.051,0.0641,0.0425,0.0199,50.0
2015-01-21 16:00:00,70.266,0.0946,0.053,0.0,51.02
2015-01-21 17:00:00,70.414,0.1097,0.068,0.0,55.47
2015-01-21 18:00:00,68.659,0.1136,0.0859,0.0,57.1
2015-01-21 19:00:00,64.41,0.1099,0.0998,0.0,51.95
2015-01-21 20:00:00,61.021,0.1011,0.107,0.0,43.22
2015-01-21 21:00:00,58.394,0.0935,0.1056,0.0,38.98
2015-01-21 22:00:00,54.175,0.0847,0.0966,0.0,38.38
2015-01-21 23:00:00,50.907,0.0773,0.0807,0.0,31.51
2015-01-22 00:00:00,48.985,0.0713,0.0645,0.0,29.67
2015-01-22 01:00:00,48.044,0.0697,0.0555,0.0,29.93
2015-01-22 02:00:00,47.94,0.0722,0.0525,0.0,29.0
2015-01-22 03:00:00,48.786,0.0722,0.0524,0.0,28.96
2015-01-22 04:00:00,51.654,0.0712,0.0523,0.0,29.38
2015-01-22 05:00:00,59.131,0.0771,0.0524,0.0,31.09
2015-01-22 06:00:00,66.542,0.082,0.0533,0.0,36.92
2015-01-22 07:00:00,68.96,0.084,0.0558,0.0018,48.42
2015-01-22 08:00:00,69.197,0.0832,0.0575,0.0409,53.79
2015-01-22 09:00:00,70.243,0.0894,0.0561,0.0769,50.52
2015-01-22 10:00:00,71.005,0.0915,0.0509,0.0976,50.53
2015-01-22 11:00:00,70.3,0.0884,0.0407,0.1067,49.89
2015-01-22 12:00:00,69.823,0.0846,0.0303,0.0916,52.44
2015-01-22 13:00:00,69.396,0.0777,0.0226,0.0813,54.01
2015-01-22 14:00:00,68.734,0.0795,0.0181,0.0568,51.54
2015-01-22 15:00:00,68.247,0.1037,0.0138,0.0164,49.99
2015-01-22 16:00:00,70.502,0.1152,0.0103,0.0,51.99
2015-01-22 17:00:00,70.41,0.1082,0.0076,0.0,59.2
2015-01-22 18:00:00,68.623,0.0944,0.0058,0.0,56.99
2015-01-22 19:00:00,64.759,0.0809,0.0046,0.0,53.81
2015-01-22 20:00:00,61.343,0.0712,0.0034,0.0,45.57
2015-01-22 21:00:00,58.912,0.0669,0.0025,0.0,39.86
2015-01-22 22:00:00,54.581,0.0679,0.0017,0.0,37.26
2015-01-22 23:00:00,50.788,0.0669,0.0008,0.0,30.96
2015-01-23 00:00:00,48.785,0.0639,0.0007,0.0,31.18
2015-01-23 01:00:00,47.813,0.0628,0.0009,0.0,29.97
2015-01-23 02:00:00,48.103,0.0599,0.0012,0.0,28.86
2015-01-23 03:00:00,49.093,0.0571,0.0014,0.0,28.78
2015-01-23 04:00:00,51.882,0.0574,0.0016,0.0,29.39
2015-01-23 05:00:00,58.938,0.0561,0.0017,0.0,32.49
2015-01-23 06:00:00,66.125,0.0533,0.0016,0.0,37.52
2015-01-23 07:00:00,68.473,0.05,0.0021,0.0023,54.28
2015-01-23 08:00:00,68.556,0.042,0.007,0.0491,53.56
2015-01-23 09:00:00,69.566,0.04,0.022,0.0767,57.68
2015-01-23 10:00:00,69.898,0.0344,0.0483,0.0808,56.97
2015-01-23 11:00:00,69.204,0.0283,0.0774,0.0821,55.75
2015-01-23 12:00:00,68.146,0.0242,0.1061,0.0757,49.94
2015-01-23 13:00:00,66.905,0.0219,0.1352,0.0634,47.77
2015-01-23 14:00:00,66.065,0.0208,0.172,0.0377,46.58
2015-01-23 15:00:00,66.088,0.0267,0.2308,0.0103,44.09
2015-01-23 16:00:00,68.865,0.0338,0.323,0.0002,45.18
2015-01-23 17:00:00,68.723,0.0381,0.4281,0.0,49.98
2015-01-23 18:00:00,66.321,0.0433,0.516,0.0,47.99
2015-01-23 19:00:00,62.192,0.0507,0.5896,0.0,46.98
2015-01-23 20:00:00,58.967,0.0624,0.6569,0.0,41.48
2015-01-23 21:00:00,57.041,0.0791,0.7227,0.0,35.12
2015-01-23 22:00:00,54.048,0.1023,0.7718,0.0,34.21
2015-01-23 23:00:00,51.14,0.1307,0.7973,0.0,31.14
2015-01-24 00:00:00,48.721,0.1471,0.8081,0.0,28.5
2015-01-24 01:00:00,49.596,0.1557,0.8207,0.0,27.04
2015-01-24 02:00:00,49.906,0.1617,0.8304,0.0,24.44
2015-01-24 03:00:00,49.793,0.1687,0.8291,0.0,24.29
2015-01-24 04:00:00,47.904,0.1784,0.7978,0.0,25.93
2015-01-24 05:00:00,46.321,0.1889,0.7114,0.0,24.99
2015-01-24 06:00:00,49.079,0.1939,0.5739,0.0,23.94
2015-01-24 07:00:00,51.778,0.1898,0.452,0.0023,24.26
2015-01-24 08:00:00,55.538,0.1757,0.3883,0.0356,27.6
2015-01-24 09:00:00,58.07,0.1658,0.4058,0.0669,29.53
2015-01-24 10:00:00,60.193,0.1573,0.4621,0.083,30.26
2015-01-24 11:00:00,59.612,0.1432,0.488,0.09,37.81
2015-01-24 12:00:00,57.603,0.1238,0.4999,0.0815,37.27
2015-01-24 13:00:00,56.044,0.1134,0.4825,0.0746,34.37
2015-01-24 14:00:00,55.414,0.1236,0.4824,0.0476,30.07
2015-01-24 15:00:00,55.614,0.1536,0.4831,0.0126,30.25
2015-01-24 16:00:00,59.505,0.1764,0.4808,0.0,34.52
2015-01-24 17:00:00,60.419,0.179,0.4671,0.0,36.09
2015-01-24 18:00:00,58.2,0.1755,0.4633,0.0,37.86
2015-01-24 19:00:00,54.217,0.1702,0.4478,0.0,34.56
2015-01-24 20:00:00,51.7,0.1598,0.4602,0.0,30.04
2015-01-24 21:00:00,51.454,0.163,0.4715,0.0,27.97
2015-01-24 22:00:00,48.771,0.1703,0.4529,0.0,28.11
2015-01-24 23:00:00,45.66,0.1731,0.4225,0.0,24.99
2015-01-25 00:00:00,43.563,0.1766,0.3923,0.0,23.26
2015-01-25 01:00:00,42.562,0.1791,0.3627,0.0,22.13
2015-01-25 02:00:00,41.804,0.1753,0.3279,0.0,19.04
2015-01-25 03:00:00,41.524,0.1789,0.3041,0.0,19.91
2015-01-25 04:00:00,41.003,0.1746,0.2756,0.0,21.49
2015-01-25 05:00:00,39.678,0.1627,0.2593,0.0,21.75
2015-01-25 06:00:00,41.325,0.1538,0.2449,0.0,19.82
2015-01-25 07:00:00,44.054,0.1441,0.2479,0.0035,22.35
2015-01-25 08:00:00,47.997,0.1273,0.2434,0.0548,24.64
2015-01-25 09:00:00,51.192,0.1062,0.2135,0.0841,28.03
2015-01-25 10:00:00,53.687,0.0976,0.1949,0.0985,29.94
2015-01-25 11:00:00,53.453,0.093,0.1885,0.1058,36.65
2015-01-25 12:00:00,51.386,0.0874,0.1713,0.1023,31.99
2015-01-25 13:00:00,50.114,0.0792,0.1488,0.0888,29.25
2015-01-25 14:00:00,49.644,0.0806,0.1321,0.0589,29.13
2015-01-25 15:00:00,50.512,0.0958,0.1164,0.0218,29.26
2015-01-25 16:00:00,55.223,0.1006,0.1104,0.0002,30.29
2015-01-25 17:00:00,57.086,0.0931,0.1155,0.0,36.5
2015-01-25 18:00:00,55.711,0.0821,0.1363,0.0,40.96
2015-01-25 19:00:00,53.282,0.0728,0.1677,0.0,39.03
2015-01-25 20:00:00,51.817,0.068,0.2089,0.0,34.92
2015-01-25 21:00:00,52.23,0.0653,0.2522,0.0,30.2
2015-01-25 22:00:00,49.521,0.0657,0.2979,0.0,29.99
2015-01-25 23:00:00,46.454,0.0691,0.3409,0.0,28.07
2015-01-26 00:00:00,44.467,0.0748,0.3557,0.0,26.93
2015-01-26 01:00:00,43.941,0.0824,0.3718,0.0,26.13
2015-01-26 02:00:00,44.3,0.0951,0.388,0.0,25.54
2015-01-26 03:00:00,45.868,0.1049,0.3914,0.0,25.41
2015-01-26 04:00:00,49.798,0.119,0.4157,0.0,25.8
2015-01-26 05:00:00,58.751,0.1373,0.4338,0.0,27.1
2015-01-26 06:00:00,65.874,0.1586,0.4689,0.0,41.94
2015-01-26 07:00:00,68.66,0.1741,0.5016,0.0028,55.16
2015-01-26 08:00:00,68.736,0.1745,0.5191,0.0403,53.22
2015-01-26 09:00:00,70.221,0.1878,0.4973,0.0639,47.28
2015-01-26 10:00:00,71.462,0.2428,0.4757,0.0731,45.28
2015-01-26 11:00:00,71.176,0.2808,0.4994,0.0862,47.43
2015-01-26 12:00:00,70.765,0.2847,0.5567,0.0796,46.22
2015-01-26 13:00:00,69.632,0.2883,0.6138,0.0657,46.0
2015-01-26 14:00:00,68.581,0.3149,0.6788,0.0504,42.47
2015-01-26 15:00:00,68.202,0.3539,0.6664,0.0187,42.44
2015-01-26 16:00:00,70.783,0.376,0.6553,0.0,39.76
2015-01-26 17:00:00,70.883,0.3786,0.6867,0.0,44.92
2015-01-26 18:00:00,69.341,0.3745,0.6688,0.0,44.03
2015-01-26 19:00:00,65.221,0.3531,0.6733,0.0,36.98
2015-01-26 20:00:00,61.753,0.3462,0.7231,0.0,30.34
2015-01-26 21:00:00,58.769,0.3513,0.7605,0.0,28.49
2015-01-26 22:00:00,54.503,0.3671,0.7892,0.0,27.15
2015-01-26 23:00:00,51.183,0.3835,0.7983,0.0,24.05
2015-01-27 00:00:00,49.395,0.4003,0.7839,0.0,20.36
2015-01-27 01:00:00,48.501,0.3969,0.7537,0.0,16.31
2015-01-27 02:00:00,48.702,0.3803,0.7236,0.0,16.95
2015-01-27 03:00:00,49.61,0.3717,0.6852,0.0,16.34
2015-01-27 04:00:00,52.571,0.3702,0.6713,0.0,19.92
2015-01-27 05:00:00,60.032,0.373,0.6618,0.0,22.92
2015-01-27 06:00:00,66.72,0.3862,0.6598,0.0,27.57
2015-01-27 07:00:00,68.466,0.3774,0.6228,0.0049,34.27
2015-01-27 08:00:00,68.269,0.3421,0.5809,0.0787,35.92
2015-01-27 09:00:00,69.1,0.3095,0.5221,0.1248,36.97
2015-01-27 10:00:00,70.081,0.3022,0.4452,0.1392,36.94
2015-01-27 11:00:00,69.432,0.3168,0.4154,0.1586,38.33
2015-01-27 12:00:00,68.948,0.306,0.3943,0.145,37.93
2015-01-27 13:00:00,67.922,0.2923,0.3489,0.123,38.19
2015-01-27 14:00:00,67.443,0.2885,0.2699,0.1019,39.14
2015-01-27 15:00:00,66.672,0.2965,0.216,0.0356,40.96
2015-01-27 16:00:00,69.423,0.2831,0.2052,0.0,38.93
2015-01-27 17:00:00,70.216,0.2508,0.2053,0.0,50.65
2015-01-27 18:00:00,68.337,0.217,0.1883,0.0,46.31
2015-01-27 19:00:00,64.402,0.1801,0.1652,0.0,42.26
2015-01-27 20:00:00,60.965,0.1511,0.1697,0.0,40.0
2015-01-27 21:00:00,58.254,0.1325,0.2083,0.0,35.23
2015-01-27 22:00:00,54.066,0.124,0.2669,0.0,30.28
2015-01-27 23:00:00,50.848,0.125,0.3336,0.0,27.8
2015-01-28 00:00:00,48.565,0.1324,0.4136,0.0,26.97
2015-01-28 01:00:00,47.477,0.1449,0.4615,0.0,26.59
2015-01-28 02:00:00,47.814,0.1705,0.4986,0.0,25.93
2015-01-28 03:00:00,49.219,0.1809,0.5554,0.0,25.27
2015-01-28 04:00:00,52.359,0.2009,0.6647,0.0,25.75
2015-01-28 05:00:00,59.808,0.2393,0.7324,0.0,25.94
2015-01-28 06:00:00,66.823,0.2714,0.7896,0.0,34.25
2015-01-28 07:00:00,68.966,0.3145,0.8357,0.0015,44.31
2015-01-28 08:00:00,69.27,0.344,0.8751,0.0323,42.86
2015-01-28 09:00:00,70.276,0.3959,0.8999,0.0767,33.96
2015-01-28 10:00:00,71.282,0.4818,0.9248,0.0965,33.11
2015-01-28 11:00:00,71.348,0.5833,0.9456,0.1018,29.72
2015-01-28 12:00:00,70.833,0.6464,0.9605,0.1006,27.85
2015-01-28 13:00:00,69.952,0.7055,0.9668,0.0847,27.63
2015-01-28 14:00:00,70.018,0.7582,0.9491,0.058,27.03
2015-01-28 15:00:00,69.699,0.8006,0.9147,0.0182,26.59
2015-01-28 16:00:00,72.415,0.8156,0.8957,0.0,27.0
2015-01-28 17:00:00,72.853,0.8063,0.914,0.0,29.95
2015-01-28 18:00:00,71.021,0.7975,0.9333,0.0,28.62
2015-01-28 19:00:00,66.473,0.7871,0.9452,0.0,28.01
2015-01-28 20:00:00,63.637,0.7599,0.9571,0.0,25.47
2015-01-28 21:00:00,61.481,0.7269,0.9574,0.0,21.69
2015-01-28 22:00:00,56.917,0.6948,0.9511,0.0,16.96
2015-01-28 23:00:00,50.909,0.6629,0.942,0.0,14.9
2015-01-29 00:00:00,48.776,0.6406,0.9393,0.0,9.98
2015-01-29 01:00:00,47.172,0.6136,0.9326,0.0,10.74
2015-01-29 02:00:00,47.702,0.5862,0.922,0.0,9.21
2015-01-29 03:00:00,48.771,0.5636,0.8989,0.0,9.37
2015-01-29 04:00:00,51.013,0.5565,0.8817,0.0,11.84
2015-01-29 05:00:00,59.719,0.5419,0.8695,0.0,13.37
2015-01-29 06:00:00,67.602,0.5485,0.854,0.0,26.2
2015-01-29 07:00:00,69.427,0.5517,0.8403,0.0123,30.0
2015-01-29 08:00:00,70.268,0.567,0.8268,0.123,32.12
2015-01-29 09:00:00,71.813,0.6047,0.8164,0.1687,28.89
2015-01-29 10:00:00,72.934,0.6307,0.8053,0.1708,28.81
2015-01-29 11:00:00,72.104,0.6345,0.7927,0.1645,29.81
2015-01-29 12:00:00,71.366,0.6035,0.7626,0.1527,28.63
2015-01-29 13:00:00,70.982,0.5431,0.7044,0.1285,28.56
2015-01-29 14:00:00,69.811,0.4745,0.6305,0.0926,29.18
2015-01-29 15:00:00,68.36,0.4104,0.5443,0.0418,33.82
2015-01-29 16:00:00,70.389,0.3539,0.4464,0.0001,32.45
2015-01-29 17:00:00,70.993,0.3266,0.3566,0.0,41.35
2015-01-29 18:00:00,69.203,0.3102,0.2796,0.0,39.73
2015-01-29 19:00:00,65.094,0.3034,0.2044,0.0,39.0
2015-01-29 20:00:00,61.483,0.2792,0.1428,0.0,33.41
2015-01-29 21:00:00,58.525,0.2526,0.1022,0.0,29.09
2015-01-29 22:00:00,54.392,0.2263,0.0714,0.0,28.74
2015-01-29 23:00:00,50.544,0.2048,0.0464,0.0,25.4
2015-01-30 00:00:00,48.558,0.187,0.0322,0.0,26.6
2015-01-30 01:00:00,47.964,0.1592,0.0223,0.0,25.61
2015-01-30 02:00:00,48.057,0.1402,0.0165,0.0,26.42
2015-01-30 03:00:00,49.158,0.1449,0.0167,0.0,24.74
2015-01-30 04:00:00,51.85,0.1568,0.0161,0.0,23.89
2015-01-30 05:00:00,59.244,0.1639,0.0155,0.0,26.07
2015-01-30 06:00:00,66.1,0.1691,0.0176,0.0,36.41
2015-01-30 07:00:00,68.26,0.16,0.0191,0.0074,48.76
2015-01-30 08:00:00,68.725,0.1346,0.018,0.0712,49.19
2015-01-30 09:00:00,69.52,0.1345,0.0148,0.1036,46.35
2015-01-30 10:00:00,69.807,0.1493,0.0124,0.1187,49.51
2015-01-30 11:00:00,68.945,0.1491,0.0157,0.1237,47.47
2015-01-30 12:00:00,67.444,0.1279,0.0256,0.1198,46.0
2015-01-30 13:00:00,65.798,0.0962,0.0408,0.1072,44.95
2015-01-30 14:00:00,64.42,0.0772,0.0633,0.0809,43.24
2015-01-30 15:00:00,64.511,0.0908,0.0905,0.0367,43.71
2015-01-30 16:00:00,67.658,0.1077,0.1164,0.0005,44.0
2015-01-30 17:00:00,68.792,0.1173,0.1394,0.0,46.69
2015-01-30 18:00:00,66.63,0.123,0.1529,0.0,48.26
2015-01-30 19:00:00,62.4,0.1246,0.1534,0.0,43.11
2015-01-30 20:00:00,59.173,0.1245,0.1446,0.0,40.04
2015-01-30 21:00:00,57.408,0.1237,0.1292,0.0,30.17
2015-01-30 22:00:00,54.083,0.1255,0.106,0.0,29.5
2015-01-30 23:00:00,50.335,0.1313,0.0831,0.0,27.01
2015-01-31 00:00:00,48.177,0.138,0.0689,0.0,27.92
2015-01-31 01:00:00,46.929,0.1466,0.0622,0.0,26.5
2015-01-31 02:00:00,46.027,0.1535,0.0584,0.0,26.4
2015-01-31 03:00:00,45.923,0.1534,0.0578,0.0,25.75
2015-01-31 04:00:00,45.254,0.1514,0.0592,0.0,24.95
2015-01-31 05:00:00,45.482,0.149,0.0618,0.0,25.13
2015-01-31 06:00:00,48.875,0.1523,0.0624,0.0,24.98
2015-01-31 07:00:00,52.896,0.1422,0.0618,0.0064,26.55
2015-01-31 08:00:00,56.106,0.1177,0.058,0.0783,28.36
2015-01-31 09:00:00,57.385,0.1229,0.0519,0.1268,29.51
2015-01-31 10:00:00,58.239,0.1486,0.0471,0.1427,29.91
2015-01-31 11:00:00,57.511,0.1585,0.0441,0.1478,28.79
2015-01-31 12:00:00,55.522,0.1476,0.0454,0.1366,28.41
2015-01-31 13:00:00,54.435,0.1201,0.0487,0.1305,28.23
2015-01-31 14:00:00,53.546,0.1133,0.0519,0.1088,28.19
2015-01-31 15:00:00,53.708,0.139,0.054,0.0544,29.17
2015-01-31 16:00:00,57.689,0.1658,0.0573,0.0007,32.12
2015-01-31 17:00:00,59.478,0.1685,0.0619,0.0,42.99
2015-01-31 18:00:00,57.093,0.168,0.0658,0.0,44.31
2015-01-31 19:00:00,53.51,0.1657,0.0702,0.0,42.15
2015-01-31 20:00:00,51.122,0.1604,0.0739,0.0,32.83
2015-01-31 21:00:00,50.76,0.1572,0.0764,0.0,28.34
2015-01-31 22:00:00,48.08,0.1478,0.0801,0.0,28.5
2015-01-31 23:00:00,45.272,0.1385,0.08,0.0,25.56
2015-02-01 00:00:00,42.863,0.1267,0.0783,0.0,27.04
2015-02-01 01:00:00,41.706,0.1161,0.0758,0.0,26.32
2015-02-01 02:00:00,41.187,0.1082,0.0748,0.0,25.98
2015-02-01 03:00:00,40.99,0.1009,0.0723,0.0,25.63
2015-02-01 04:00:00,40.322,0.0974,0.0705,0.0,25.78
2015-02-01 05:00:00,39.251,0.0984,0.0706,0.0,25.99
2015-02-01 06:00:00,41.236,0.1014,0.0725,0.0,24.26
2015-02-01 07:00:00,44.283,0.0976,0.0761,0.0082,26.48
2015-02-01 08:00:00,47.866,0.0796,0.0844,0.0794,27.84
2015-02-01 09:00:00,50.427,0.0736,0.1056,0.1294,29.09
2015-02-01 10:00:00,52.824,0.0919,0.1491,0.143,34.15
2015-02-01 11:00:00,52.551,0.1113,0.2149,0.1497,37.74
2015-02-01 12:00:00,50.776,0.1229,0.2834,0.1356,34.95
2015-02-01 13:00:00,49.343,0.1159,0.3458,0.1104,28.24
2015-02-01 14:00:00,48.978,0.1116,0.395,0.0795,28.21
2015-02-01 15:00:00,49.38,0.1498,0.433,0.0296,28.47
2015-02-01 16:00:00,53.44,0.191,0.4435,0.0008,29.89
2015-02-01 17:00:00,56.292,0.2108,0.4333,0.0,36.85
2015-02-01 18:00:00,55.451,0.2133,0.4325,0.0,36.55
2015-02-01 19:00:00,53.184,0.2124,0.4522,0.0,29.99
2015-02-01 20:00:00,51.911,0.2105,0.4839,0.0,28.59
2015-02-01 21:00:00,52.434,0.2107,0.5062,0.0,28.36
2015-02-01 22:00:00,50.139,0.2143,0.5054,0.0,28.18
2015-02-01 23:00:00,47.521,0.2122,0.477,0.0,26.92
2015-02-02 00:00:00,45.816,0.211,0.4441,0.0,27.23
2015-02-02 01:00:00,44.892,0.2084,0.4144,0.0,26.38
2015-02-02 02:00:00,45.096,0.2105,0.3923,0.0,26.19
2015-02-02 03:00:00,46.818,0.2089,0.3752,0.0,26.21
2015-02-02 04:00:00,50.595,0.2119,0.3796,0.0,26.24
2015-02-02 05:00:00,58.899,0.2112,0.4008,0.0,27.47
2015-02-02 06:00:00,66.063,0.2179,0.4161,0.0,37.85
2015-02-02 07:00:00,68.007,0.2179,0.4182,0.0082,53.35
2015-02-02 08:00:00,68.587,0.2021,0.4003,0.0851,53.13
2015-02-02 09:00:00,69.635,0.2032,0.3681,0.1303,54.92
2015-02-02 10:00:00,70.997,0.2341,0.3415,0.1372,51.35
2015-02-02 11:00:00,70.805,0.2668,0.3248,0.1366,50.96
2015-02-02 12:00:00,70.077,0.2641,0.3088,0.1302,45.0
2015-02-02 13:00:00,68.979,0.2362,0.2782,0.1124,44.04
2015-02-02 14:00:00,67.991,0.2239,0.2411,0.077,44.98
2015-02-02 15:00:00,66.768,0.2318,0.212,0.0348,45.74
2015-02-02 16:00:00,69.377,0.2363,0.203,0.0006,47.99
2015-02-02 17:00:00,70.632,0.2252,0.2202,0.0,58.95
2015-02-02 18:00:00,69.15,0.2162,0.2442,0.0,54.92
2015-02-02 19:00:00,65.057,0.2055,0.2593,0.0,51.45
2015-02-02 20:00:00,61.842,0.2025,0.2591,0.0,45.0
2015-02-02 21:00:00,59.541,0.1998,0.2441,0.0,43.05
2015-02-02 22:00:00,55.289,0.1922,0.2192,0.0,40.0
2015-02-02 23:00:00,52.126,0.1804,0.1869,0.0,34.68
2015-02-03 00:00:00,50.039,0.1739,0.1532,0.0,29.46
2015-02-03 01:00:00,49.457,0.1693,0.1218,0.0,28.84
2015-02-03 02:00:00,49.602,0.1648,0.0965,0.0,28.05
2015-02-03 03:00:00,50.78,0.1566,0.088,0.0,28.08
2015-02-03 04:00:00,53.25,0.1499,0.0945,0.0,28.21
2015-02-03 05:00:00,60.038,0.1422,0.1042,0.0,30.08
2015-02-03 06:00:00,66.719,0.1356,0.1168,0.0,40.0
2015-02-03 07:00:00,68.819,0.1279,0.1296,0.0065,60.43
2015-02-03 08:00:00,69.261,0.1116,0.1426,0.0706,60.08
2015-02-03 09:00:00,70.111,0.1181,0.1549,0.1217,58.79
